,x,y,z
10057,483622.38,3811184.3200000003,194.99
10058,483622.48,3811185.3000000003,194.95000000000002
10059,483622.68,3811187.24,194.98000000000002
10060,483622.88,3811189.18,194.93
10061,483623.07,3811191.12,194.95000000000002
10062,483623.37,3811194.02,194.95000000000002
10063,483623.57,3811195.97,194.93
10064,483623.67,3811196.95,194.86
10065,483623.88,3811198.9,194.83
10066,483623.97000000003,3811199.88,194.8
10067,483624.07,3811200.85,194.78
10068,483624.27,3811202.8000000003,194.78
10069,483624.67,3811206.69,194.68
10070,483625.02,3811209.73,193.59
10071,483625.68,3811208.23,194.01
10072,483625.56,3811207.2,194.56
10073,483625.36,3811205.24,194.70000000000002
10074,483625.26,3811204.2600000002,194.70000000000002
10075,483625.16000000003,3811203.29,194.74
10076,483624.96,3811201.34,194.74
10077,483624.77,3811199.38,194.83
10078,483624.48,3811196.46,194.89000000000001
10079,483624.08,3811192.5700000003,194.95000000000002
10080,483623.8,3811189.64,194.98000000000002
10081,483623.7,3811188.68,194.97
10082,483623.51,3811186.73,194.99
10083,483623.41000000003,3811185.7600000002,194.95000000000002
10084,483623.02,3811181.87,195.03
10085,483622.73,3811178.94,195.03
10086,483622.53,3811177.0100000002,195.04
10087,483622.15,3811173.13,195.01
10088,483622.06,3811172.16,195.04
10089,483621.96,3811171.2,195.02
10090,483621.86,3811170.23,195.02
10091,483621.77,3811169.2600000002,195.01
10092,483621.67,3811168.29,194.99
10093,483621.48,3811166.35,195.0
10094,483621.29000000004,3811164.42,194.95000000000002
10095,483621.0,3811161.5100000002,194.87
10096,483620.62,3811157.63,194.86
10097,483620.33,3811154.74,194.79
10098,483620.23,3811153.7600000002,194.76
10099,483620.04000000004,3811151.84,194.75
10100,483619.94,3811150.86,194.76
10101,483619.53,3811146.0700000003,193.38
10102,483619.21,3811142.27,191.9
10103,483619.07,3811140.37,190.72
10104,483618.91000000003,3811138.45,190.11
10105,483618.62,3811135.5500000003,190.04
10106,483618.53,3811134.58,190.01
10107,483618.43,3811133.62,189.96
10108,483618.34,3811132.64,189.92000000000002
10109,483618.25,3811131.68,189.84
10110,483617.87,3811127.81,189.62
10111,483617.59,3811124.92,189.47
10112,483617.39,3811122.98,189.39000000000001
10113,483618.68,3811123.66,189.37
10114,483618.77,3811124.63,189.43
10115,483618.97000000003,3811126.56,189.52
10116,483619.16000000003,3811128.5,189.64000000000001
10117,483619.45,3811131.39,189.81
10118,483619.64,3811133.3200000003,189.97
10119,483620.04000000004,3811137.2,190.04
10120,483620.13,3811138.16,190.09
10121,483620.32,3811140.09,190.41
10122,483620.38,3811141.0300000003,191.08
10123,483620.46,3811141.98,191.63
10124,483620.62,3811143.87,192.49
10125,483620.95,3811147.68,193.84
10126,483621.21,3811150.5500000003,194.70000000000002
10127,483621.4,3811152.48,194.79
10128,483621.60000000003,3811154.41,194.77
10129,483621.8,3811156.3200000003,194.77
10130,483621.89,3811157.29,194.84
10131,483621.99,3811158.25,194.85
10132,483622.09,3811159.23,194.84
10133,483622.19,3811160.19,194.89000000000001
10134,483622.39,3811162.13,194.91
10135,483622.48,3811163.1,194.92000000000002
10136,483622.68,3811165.0300000003,194.96
10137,483622.98,3811167.93,195.01
10138,483623.17,3811169.86,195.01
10139,483623.37,3811171.79,195.04
10140,483624.06,3811178.56,195.04
10141,483624.46,3811182.45,195.05
10142,483624.76,3811185.36,195.01
10143,483624.96,3811187.3000000003,195.03
10144,483625.15,3811189.25,194.98000000000002
10145,483625.36,3811191.19,194.95000000000002
10146,483625.46,3811192.17,194.92000000000002
10147,483625.66000000003,3811194.11,194.9
10148,483625.76,3811195.08,194.9
10149,483625.86,3811196.06,194.89000000000001
10150,483625.97000000003,3811197.0300000003,194.82
10151,483626.06,3811198.02,194.8
10152,483626.57,3811202.89,194.74
10153,483626.77,3811204.84,194.69
10154,483626.99,3811206.81,194.33
10155,483627.35000000003,3811209.86,193.20000000000002
10156,483628.14,3811209.69,193.1
10157,483627.78,3811206.67,194.18
10158,483627.47000000003,3811203.7,194.68
10159,483627.37,3811202.72,194.69
10160,483627.18,3811200.77,194.68
10161,483627.07,3811199.79,194.74
10162,483626.98,3811198.8200000003,194.74
10163,483626.68,3811195.89,194.83
10164,483626.38,3811192.96,194.95000000000002
10165,483626.19,3811191.02,194.99
10166,483625.99,3811189.08,194.98000000000002
10167,483625.79000000004,3811187.13,195.0
10168,483625.60000000003,3811185.19,195.0
10169,483625.5,3811184.2,195.05
10170,483625.4,3811183.24,195.03
10171,483625.31,3811182.2600000002,195.05
10172,483625.21,3811181.3000000003,195.06
10173,483624.44,3811173.54,195.03
10174,483624.24,3811171.6,195.02
10175,483623.95,3811168.68,194.98000000000002
10176,483623.85000000003,3811167.72,195.02
10177,483623.66000000003,3811165.7800000003,195.0
10178,483623.56,3811164.83,194.97
10179,483623.46,3811163.86,194.93
